bet_id,sportsbook,type,status,odds,closing_line,ev,amount,profit,time_placed,time_settled,bet_info,tags,sports,leagues
638450596012645418,Draftkings Sportsbook,round_robin_3,SETTLED_LOSS,,,,2,-2.00,03/03/2024 10:46:40 GMT,03/04/2024 02:10:00 GMT,Over 1.5 Josh Hart Three Pointers Made NY Knicks @ CLE Cavaliers | Over 0.5 Ausar Thompson Three Pointers Made DET Pistons @ ORL Magic | Under 2.5 Gary Trent Jr. Three Pointers Made CHA Hornets @ TOR Raptors | Over 1.5 Shai Gilgeous-Alexander Three Pointers Made OKC Thunder @ PHO Suns,,Basketball,NBA
638450879565800561,Draftkings Sportsbook,parlay,SETTLED_LOSS,2.40,,,10,-10.00,03/03/2024 18:39:17 GMT,03/04/2024 01:35:45 GMT,8+ Ausar Thompson Alt Points DET Pistons @ ORL Magic | 12+ Jaden Ivey Alt Points DET Pistons @ ORL Magic | Under 5.5 Franz Wagner Alt Assists O/U DET Pistons @ ORL Magic,,Basketball,NBA
O/0586450/0000646,Fanduel Sportsbook,parlay,SETTLED_LOSS,22.32,15.30,0.4585,1.5,-1.50,03/03/2024 09:59:33 GMT,03/04/2024 01:28:39 GMT,Luka Doncic 4+ Made Threes Philadelphia 76ers @ Dallas Mavericks | Jalen Suggs 3+ Made Threes Detroit Pistons @ Orlando Magic | Tyrese Haliburton 4+ Made Threes Indiana Pacers @ San Antonio Spurs,3play ,Basketball,NBA
O/0586450/0000648,Fanduel Sportsbook,round_robin_3,SETTLED_LOSS,,,,1,-1.00,03/03/2024 10:02:02 GMT,03/04/2024 01:28:33 GMT,Josh Green 3+ Made Threes Philadelphia 76ers @ Dallas Mavericks | Isaiah Stewart 3+ Made Threes Detroit Pistons @ Orlando Magic | RJ Barrett 3+ Made Threes Charlotte Hornets @ Toronto Raptors | Josh Hart 3+ Made Threes New York Knicks @ Cleveland Cavaliers,,Basketball,NBA
O/0586450/0000651,Fanduel Sportsbook,straight,SETTLED_LOSS,6.50,4.80,0.3542,10,-10.00,03/03/2024 18:28:15 GMT,03/03/2024 23:36:27 GMT,Under 47.5 1st Quarter Alternate Total Points Charlotte Hornets @ Toronto Raptors,,Basketball,NBA
638450956673912347,Draftkings Sportsbook,straight,SETTLED_VOID,2.33,,,10,0.00,03/03/2024 20:47:47 GMT,03/03/2024 23:30:29 GMT,"Yes D. Mitchell, J. Brunson & D. DiVincenzo to Combine for 9+ Threes Made (3/3) NY Knicks @ CLE Cavaliers",,Basketball,NBA
638450811718917270,Draftkings Sportsbook,parlay,SETTLED_LOSS,8.20,,,10,-10.00,03/03/2024 16:46:13 GMT,03/03/2024 22:05:00 GMT,Missouri State Moneyline UIC @ Missouri State | Maryland Moneyline Indiana @ Maryland | UNI Moneyline UNI @ Southern Illinois | Drake Moneyline Bradley @ Drake,,Basketball,NCAAM
638450817775316077,Draftkings Sportsbook,straight,SETTLED_LOSS,10.00,,,25,-25.00,03/03/2024 16:56:18 GMT,03/03/2024 20:52:17 GMT,Jrue Holiday First Three Point Field Goal Scorer GS Warriors @ BOS Celtics,,Basketball,NBA
PlacedBet:0onCQKcWIpWJUsrXfgr070jC/Ms=,ESPNBet,parlay,SETTLED_LOSS,8.44,,,15,-15.00,03/03/2024 13:40:12 GMT,03/03/2024 20:49:44 GMT,Over 4.5 Kyrie Irving Total Assists Philadelphia 76ers @ Dallas Mavericks | Over 0.5 Dereck Lively II Total Assists Philadelphia 76ers @ Dallas Mavericks | Under 2.5 Jaylen Brown Total Threes Made Golden State Warriors @ Boston Celtics | Over 16.5 Jonathan Kuminga Total Points Golden State Warriors @ Boston Celtics,,Basketball,NBA
PlacedBet:cYqpY4ct7XNOwOLwpfAjmV50kzM=,ESPNBet,parlay,SETTLED_LOSS,7.68,,,15,-15.00,03/03/2024 18:26:31 GMT,03/03/2024 20:48:46 GMT,Rider Moneyline Rider Broncs @ Canisius Golden Griffins | Illinois State Moneyline Illinois State Redbirds @ Valparaiso Beacons | Marist Moneyline Iona Gaels @ Marist Red Foxes | Kansas City Moneyline UM Kansas City Roos @ Oral Roberts Golden Eagles,,Basketball,NCAAM
O/0586450/0000649,Fanduel Sportsbook,parlay,SETTLED_LOSS,2409.75,1485.00,0.6227,0.2,-0.20,03/03/2024 10:02:02 GMT,03/03/2024 20:46:47 GMT,Josh Green 3+ Made Threes Philadelphia 76ers @ Dallas Mavericks | Isaiah Stewart 3+ Made Threes Detroit Pistons @ Orlando Magic | RJ Barrett 3+ Made Threes Charlotte Hornets @ Toronto Raptors | Josh Hart 3+ Made Threes New York Knicks @ Cleveland Cavaliers,3play ,Basketball,NBA
O/0586450/0000650,Fanduel Sportsbook,parlay,SETTLED_LOSS,9.22,,,10,-10.00,03/03/2024 16:36:17 GMT,03/03/2024 20:46:21 GMT,Philadelphia 76ers 7.5 Spread Betting Philadelphia 76ers @ Dallas Mavericks | Luka Doncic Over 8.5 Luka Doncic - Alt Rebounds Philadelphia 76ers @ Dallas Mavericks | Luka Doncic Over 10.5 Luka Doncic - Alt Assists Philadelphia 76ers @ Dallas Mavericks,,Basketball,NBA
638450836280511159,Draftkings Sportsbook,parlay,SETTLED_LOSS,10.00,,,10,-10.00,03/03/2024 17:27:08 GMT,03/03/2024 20:44:17 GMT,40+ Luka Doncic Alt Points PHI 76ers @ DAL Mavericks | 12+ Dereck Lively II Alt Points PHI 76ers @ DAL Mavericks,,Basketball,NBA
638448981408443101,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.20,,,10,-10.00,03/01/2024 13:55:40 GMT,03/03/2024 16:09:07 GMT,Over 1.5 Total Goals Empoli vs Cagliari | Under 1.5 Total Goals - 1st Half Empoli vs Cagliari | Over 8.5 Total Corners Empoli vs Cagliari,,Soccer,Serie A
638449302254394570,Draftkings Sportsbook,parlay,SETTLED_LOSS,7.81,,,10,0.00,03/01/2024 22:50:25 GMT,03/03/2024 16:00:11 GMT,Under 1.5 Malachi Flynn Alt Assists O/U CLE Cavaliers @ DET Pistons | PHI 76ers Moneyline 1st Quarter CHA Hornets @ PHI 76ers | Under 4.5 Frosinone: Team Total Corners Frosinone vs Lecce,,Basketball | Soccer,NBA | Serie A
PlacedBet:hO66Bj7DXOGayxPaR4SQKJEb43A=,ESPNBet,parlay,SETTLED_LOSS,8.40,,,15,-15.00,03/03/2024 00:43:33 GMT,03/03/2024 05:05:00 GMT,Over 14.5 Michael Porter Jr. Total Points Denver Nuggets @ Los Angeles Lakers | Over 1.5 D'Angelo Russell Total Threes Made Denver Nuggets @ Los Angeles Lakers | Over 3.5 Austin Reaves Total Assists Denver Nuggets @ Los Angeles Lakers | Over 6.5 Royce O'Neale Total Assists And Rebounds Houston Rockets @ Phoenix Suns | Under 3.5 Jalen Green Total Assists Houston Rockets @ Phoenix Suns,,Basketball,NBA
638450193411191735,Draftkings Sportsbook,straight,SETTLED_WIN,2.23,1.95,0.1422,10,12.31,03/02/2024 23:35:41 GMT,03/03/2024 05:01:05 GMT,Gonzaga +3.5 Spread Gonzaga @ Saint Marys,,Basketball,NCAAM
638449971935258971,Draftkings Sportsbook,parlay,SETTLED_LOSS,5.40,,,10,-10.00,03/02/2024 17:26:34 GMT,03/03/2024 05:00:31 GMT,12+ Jusuf Nurkic Alt Rebounds HOU Rockets @ PHO Suns | Over 11.5 Jusuf Nurkic Points HOU Rockets @ PHO Suns | 1+ Jusuf Nurkic Alt Blocks HOU Rockets @ PHO Suns | 1+ Jusuf Nurkic Alt Steals HOU Rockets @ PHO Suns,,Basketball,NBA
O/0586450/0000642,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,2.25,-2.25,03/02/2024 20:08:52 GMT,03/03/2024 04:48:45 GMT,Lonnie Walker 4+ Made Threes Atlanta Hawks @ Brooklyn Nets | Michael Porter Jr. 4+ Made Threes Denver Nuggets @ Los Angeles Lakers | Grayson Allen 4+ Made Threes Houston Rockets @ Phoenix Suns,,Basketball,NBA
638450245319938917,Draftkings Sportsbook,parlay,SETTLED_LOSS,11.00,,,10,-10.00,03/03/2024 01:02:13 GMT,03/03/2024 04:06:21 GMT,Under 0.5 Matisse Thybulle Three Pointers Made POR Trail Blazers @ MEM Grizzlies | 5+ Jerami Grant Alt Assists POR Trail Blazers @ MEM Grizzlies | 5+ Anfernee Simons Alt Assists POR Trail Blazers @ MEM Grizzlies,,Basketball,NBA
O/0586450/0000644,Fanduel Sportsbook,straight,SETTLED_LOSS,2.50,,,10,-10.00,03/02/2024 21:48:42 GMT,03/03/2024 04:02:42 GMT,"Nikola Jokic, LeBron James, and Anthony Davis to Score 20+ Points Each (3/2) NBA Super Boost - Nikola Jokic, LeBron James, and Anthony Davis to Score 20+ Points Each (3/2) NBA Super Boost - Nikola Jokic, LeBron James, and Anthony Davis to Score 20+ Points Each (3/2)",,,
PlacedBet:wm27ajVt8wmow/pk2/37zDRg+Qg=,ESPNBet,parlay,SETTLED_WIN,9.95,8.27,0.2032,5,44.75,03/02/2024 09:44:14 GMT,03/03/2024 03:49:37 GMT,Syracuse Moneyline Syracuse Orange @ Louisville Cardinals | Northern Colorado Moneyline Northern Colorado Bears @ Idaho State Bengals | Tarleton State Moneyline Tarleton State Texans @ Southern Utah Thunderbirds | Ole Miss Moneyline Ole Miss Rebels @ Missouri Tigers,,Basketball,NCAAM
638450108216657632,Draftkings Sportsbook,straight,SETTLED_WIN,2.92,2.85,0.0246,10,19.28,03/02/2024 21:13:41 GMT,03/03/2024 03:26:42 GMT,Under 166.5 O/U Alternate - NCAAB Tennessee @ Alabama,,Basketball,NCAAM
O/0586450/0000637,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,3.75,-3.75,03/02/2024 09:54:21 GMT,03/03/2024 00:33:27 GMT,Dejounte Murray 3+ Made Threes Atlanta Hawks @ Brooklyn Nets | Collin Sexton 3+ Made Threes Utah Jazz @ Miami Heat | Jalen Green 3+ Made Threes Houston Rockets @ Phoenix Suns,,Basketball,NBA
PlacedBet:hW6IAIA/0dx5yaxpqBXnjJ9oYlw=,ESPNBet,parlay,SETTLED_LOSS,11.91,11.35,0.0487,5,-5.00,03/02/2024 09:46:40 GMT,03/03/2024 00:11:21 GMT,Montana Moneyline Montana Grizzlies @ Idaho Vandals | Portland State Moneyline Portland State Vikings @ Sacramento State Hornets | Western Kentucky Moneyline Western Kentucky Hilltoppers @ FIU Golden Panthers | Texas Tech Moneyline Texas Tech Red Raiders @ West Virginia Mountaineers | Alcorn State Moneyline Alcorn State Braves @ Prairie View A&M Panthers,,Basketball,NCAAM
PlacedBet:WKx9xNUl+etehFjO7JNqG23hlZs=,ESPNBet,parlay,SETTLED_LOSS,5.00,,,5,0.00,03/02/2024 16:25:28 GMT,03/03/2024 00:05:12 GMT,Nicholls State +19.5 Game Spread Nicholls State Colonels @ McNeese State Cowboys | Under 10.5 Total Corners Hellas Verona FC vs Sassuolo | Under 10.5 Total Corners RCD Mallorca vs Girona FC,,Basketball | Soccer,NCAAM | La Liga | Serie A
638450119339796941,Draftkings Sportsbook,parlay,SETTLED_LOSS,6.23,,,10,-10.00,03/02/2024 21:32:14 GMT,03/02/2024 23:18:35 GMT,North Carolina -14.5 Spread Alternate - NCAAB Live Betting North Carolina State @ North Carolina | Auburn -17.5 Spread Mississippi State @ Auburn,,Basketball,NCAAM
PlacedBet:kyef7nIfIEKLN/HMK+Mi9OiBiNE=,ESPNBet,parlay,SETTLED_LOSS,9.43,,,15,-15.00,03/02/2024 12:50:52 GMT,03/02/2024 22:41:14 GMT,"Under 15.5 Cameron Johnson Total Points Atlanta Hawks @ Brooklyn Nets | Over 15.5 Jalen Johnson Total Points Atlanta Hawks @ Brooklyn Nets | Over 36.5 Dejounte Murray Total Points, Rebounds And Assists Atlanta Hawks @ Brooklyn Nets | No C. Capela To Record A Double Double Atlanta Hawks @ Brooklyn Nets",,Basketball,NBA
O/0586450/0000639,Fanduel Sportsbook,parlay,SETTLED_LOSS,5.35,4.65,0.1508,5,-5.00,03/02/2024 10:56:32 GMT,03/02/2024 22:37:34 GMT,Dejounte Murray To Score 25+ Points Atlanta Hawks @ Brooklyn Nets | Bam Adebayo To Score 20+ Points Utah Jazz @ Miami Heat | Devin Booker To Score 25+ Points Houston Rockets @ Phoenix Suns,,Basketball,NBA
O/0586450/0000643,Fanduel Sportsbook,parlay,SETTLED_LOSS,68.11,40.10,0.6985,0.5,-0.50,03/02/2024 20:08:52 GMT,03/02/2024 22:37:30 GMT,Lonnie Walker 4+ Made Threes Atlanta Hawks @ Brooklyn Nets | Michael Porter Jr. 4+ Made Threes Denver Nuggets @ Los Angeles Lakers | Grayson Allen 4+ Made Threes Houston Rockets @ Phoenix Suns,3play ,Basketball,NBA
O/0586450/0000638,Fanduel Sportsbook,parlay,SETTLED_LOSS,32.67,21.32,0.5323,1.25,-1.25,03/02/2024 09:54:21 GMT,03/02/2024 22:37:21 GMT,Dejounte Murray 3+ Made Threes Atlanta Hawks @ Brooklyn Nets | Collin Sexton 3+ Made Threes Utah Jazz @ Miami Heat | Jalen Green 3+ Made Threes Houston Rockets @ Phoenix Suns,3play ,Basketball,NBA
638449914842278227,Draftkings Sportsbook,parlay,SETTLED_LOSS,29.36,13.74,1.1367,5,-5.00,03/02/2024 15:51:24 GMT,03/02/2024 21:28:53 GMT,Wichita State Moneyline Rice @ Wichita State | Furman Moneyline Mercer @ Furman | Kent State Moneyline Central Michigan @ Kent State | Wright State Moneyline Northern Kentucky @ Wright State | American Moneyline Navy @ American | Minnesota Moneyline Penn State @ Minnesota | BYU Moneyline TCU @ BYU | Ball State Moneyline Western Michigan @ Ball State | Creighton Moneyline Marquette @ Creighton | Saint Josephs Moneyline Fordham @ Saint Josephs,,Basketball,NCAAM
638449962875447841,Draftkings Sportsbook,straight,SETTLED_LOSS,4.32,4.10,0.0537,10,-10.00,03/02/2024 17:11:28 GMT,03/02/2024 21:28:51 GMT,Marquette Moneyline Marquette @ Creighton,,Basketball,NCAAM
PlacedBet:ua3OLrpfAUMFyecGxF8jTF+frzU=,ESPNBet,parlay,SETTLED_LOSS,17.05,,,5,-5.00,03/02/2024 09:51:53 GMT,03/02/2024 21:06:17 GMT,Colgate Moneyline Colgate Raiders @ Lehigh Mountain Hawks | UNC Asheville Moneyline UNC Asheville Bulldogs @ Radford Highlanders | Merrimack Moneyline Merrimack Warriors @ Sacred Heart Pioneers | Massachusetts Moneyline Umass Minutemen @ Davidson Wildcats | Norfolk State Moneyline Norfolk State Spartans @ Delaware State Hornets,,Basketball,NCAAM
638449962338641235,Draftkings Sportsbook,straight,SETTLED_LOSS,3.26,2.65,0.2302,10,-10.00,03/02/2024 17:10:34 GMT,03/02/2024 20:14:37 GMT,Kansas Moneyline Kansas @ Baylor,,Basketball,NCAAM
638448312836485354,Draftkings Sportsbook,parlay,SETTLED_LOSS,2.70,,,10,-10.00,02/29/2024 19:21:23 GMT,03/02/2024 19:55:05 GMT,Over 0.5 Luton Town Total Goals Luton Town vs Aston Villa | Under 6.5 Luton Town Total Corners Luton Town vs Aston Villa | No Both Teams to Score - 1st Half Luton Town vs Aston Villa,,Soccer,English Premier League
638449910564269612,Draftkings Sportsbook,straight,SETTLED_LOSS,3.66,3.00,0.2200,10,-10.00,03/02/2024 15:44:16 GMT,03/02/2024 19:13:06 GMT,Florida -4 Spread Alternate - NCAAB Florida @ South Carolina,,Basketball,NCAAM
O/0586450/0000641,Fanduel Sportsbook,parlay,SETTLED_LOSS,7.23,5.90,0.2245,10,-10.00,03/02/2024 16:43:03 GMT,03/02/2024 19:09:50 GMT,Under 160.5 Alternate Total Points 3 Tulane @ Florida Atlantic | Providence Moneyline Villanova @ Providence | Charlotte Moneyline South Florida @ Charlotte,,Basketball,NCAAM
PlacedBet:AdLnT3EAJcHVKXq1O7ITcNZ8PFo=,ESPNBet,parlay,SETTLED_LOSS,6.17,,,10,0.00,03/02/2024 01:46:29 GMT,03/02/2024 05:56:01 GMT,Over 1.5 Nikola Vucevic Total Threes Made Milwaukee Bucks @ Chicago Bulls | Under 10.5 Total Corners FSV Mainz 05 vs Borussia Monchengladbach | Under 10.5 Total Corners Hellas Verona FC vs Sassuolo,,Basketball | Soccer,NBA | Serie A | Bundesliga
O/0586450/0000632,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,3.75,-3.75,03/01/2024 16:45:19 GMT,03/02/2024 05:48:06 GMT,Tyrese Maxey 4+ Made Threes Charlotte Hornets @ Philadelphia 76ers | Tyrese Haliburton 4+ Made Threes Indiana Pacers @ New Orleans Pelicans | Damian Lillard 4+ Made Threes Milwaukee Bucks @ Chicago Bulls,,Basketball,NBA
O/0586450/0000631,Fanduel Sportsbook,straight,SETTLED_LOSS,3.00,,,10,-10.00,03/01/2024 15:15:50 GMT,03/02/2024 05:44:45 GMT,"Giannis Antetokounmpo, Damian Lillard, and DeMar DeRozan to Combine for 80+ Points (3/1) NBA Super Boost - Giannis Antetokounmpo, Damian Lillard, and DeMar DeRozan to Combine for 80+ Points (3/1) NBA Super Boost - Giannis Antetokounmpo, Damian Lillard, and DeMar DeRozan to Combine for 80+ Points (3/1)",,,
638449337387329103,Draftkings Sportsbook,straight,SETTLED_WIN,3.00,1.83,0.6393,10,20.00,03/01/2024 23:48:58 GMT,03/02/2024 04:47:53 GMT,50+ Giannis Antetokounmpo Alt Points + Rebounds + Assists MIL Bucks @ CHI Bulls,,Basketball,NBA
638449177349402301,Draftkings Sportsbook,straight,SETTLED_WIN,3.10,,,10,21.00,03/01/2024 19:22:15 GMT,03/02/2024 04:26:23 GMT,Loyola Chicago -2.5 Spread Alternate - NCAAB Dayton @ Loyola Chicago,,Basketball,NCAAM
PlacedBet:klKbyL/1o6j4xnlWrKEKB8hQkAs=,ESPNBet,parlay,SETTLED_LOSS,8.39,8.67,-0.0315,15,-15.00,03/01/2024 11:48:32 GMT,03/02/2024 04:12:07 GMT,Quinnipiac Moneyline Quinnipiac Bobcats @ Iona Gaels | North Alabama Moneyline North Alabama Lions @ Central Arkansas Bears | Cornell Moneyline Cornell Big Red @ Pennsylvania Quakers | Troy Moneyline Troy Trojans @ Texas State Bobcats,,Basketball,NCAAM
PlacedBet:l/2/JeFBFZihwptoS/6xzbmGIc4=,ESPNBet,parlay,SETTLED_LOSS,8.29,,,15,-15.00,03/01/2024 14:42:05 GMT,03/02/2024 04:00:15 GMT,Over 11.5 Tyrese Haliburton Total Assists Indiana Pacers @ New Orleans Pelicans | Under 1.5 Brandon Ingram Total Threes Made Indiana Pacers @ New Orleans Pelicans | Over 1.5 Myles Turner Total Threes Made Indiana Pacers @ New Orleans Pelicans | Under 2.5 Zion Williamson Total Blocks Indiana Pacers @ New Orleans Pelicans,,Basketball,NBA
O/0586450/0000633,Fanduel Sportsbook,parlay,SETTLED_LOSS,22.70,16.44,0.3805,1.25,-1.25,03/01/2024 16:45:19 GMT,03/02/2024 03:26:03 GMT,Tyrese Maxey 4+ Made Threes Charlotte Hornets @ Philadelphia 76ers | Tyrese Haliburton 4+ Made Threes Indiana Pacers @ New Orleans Pelicans | Damian Lillard 4+ Made Threes Milwaukee Bucks @ Chicago Bulls,3play ,Basketball,NBA
O/0586450/0000628,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,2.25,-2.25,03/01/2024 08:52:42 GMT,03/02/2024 03:26:01 GMT,Cade Cunningham 3+ Made Threes Cleveland Cavaliers @ Detroit Pistons | Kristaps Porzingis 4+ Made Threes Dallas Mavericks @ Boston Celtics | Myles Turner 3+ Made Threes Indiana Pacers @ New Orleans Pelicans,,Basketball,NBA
O/0586450/0000634,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,0.75,-0.75,03/01/2024 16:48:34 GMT,03/02/2024 03:26:00 GMT,Brandin Podziemski 3+ Made Threes Golden State Warriors @ Toronto Raptors | Luka Doncic 6+ Made Threes Dallas Mavericks @ Boston Celtics | Pascal Siakam 3+ Made Threes Indiana Pacers @ New Orleans Pelicans,,Basketball,NBA
O/0586450/0000636,Fanduel Sportsbook,parlay,SETTLED_LOSS,6.79,,,10,-10.00,03/01/2024 22:48:00 GMT,03/02/2024 03:14:31 GMT,RJ Barrett Over 20.5 RJ Barrett - Points Golden State Warriors @ Toronto Raptors | Stephen Curry To Score 30+ Points Golden State Warriors @ Toronto Raptors | Stephen Curry Over 3.5 Stephen Curry - Alt Rebounds Golden State Warriors @ Toronto Raptors,,Basketball,NBA
O/0586450/0000635,Fanduel Sportsbook,parlay,SETTLED_LOSS,218.40,,,0.25,-0.25,03/01/2024 16:48:34 GMT,03/02/2024 02:58:31 GMT,Brandin Podziemski 3+ Made Threes Golden State Warriors @ Toronto Raptors | Luka Doncic 6+ Made Threes Dallas Mavericks @ Boston Celtics | Pascal Siakam 3+ Made Threes Indiana Pacers @ New Orleans Pelicans,3play ,Basketball,NBA
O/0586450/0000630,Fanduel Sportsbook,straight,SETTLED_WIN,2.00,,,10,10.00,03/01/2024 15:15:33 GMT,03/02/2024 02:44:51 GMT,Jayson Tatum to Record a Double Double or Luka Doncic to Record a Triple Double (3/1) NBA Super Boost - Jayson Tatum to Record a Double Double or Luka Doncic to Record a Triple Double (3/1) NBA Super Boost - Jayson Tatum to Record a Double Double or Luka Doncic to Record a Triple Double (3/1),,,
O/0586450/0000629,Fanduel Sportsbook,parlay,SETTLED_LOSS,120.54,54.18,1.2248,0.75,-0.75,03/01/2024 08:52:42 GMT,03/02/2024 02:30:19 GMT,Cade Cunningham 3+ Made Threes Cleveland Cavaliers @ Detroit Pistons | Kristaps Porzingis 4+ Made Threes Dallas Mavericks @ Boston Celtics | Myles Turner 3+ Made Threes Indiana Pacers @ New Orleans Pelicans,3play ,Basketball,NBA
638449337186079181,Draftkings Sportsbook,straight,SETTLED_WIN,2.00,,,10,10.00,03/01/2024 23:48:39 GMT,03/02/2024 00:56:26 GMT,6+ Stephen Curry Alt Points  - 1st Quarter GS Warriors @ TOR Raptors,,Basketball,NBA
638449172551176873,Draftkings Sportsbook,straight,SETTLED_LOSS,3.70,2.54,0.4567,10,-10.00,03/01/2024 19:14:15 GMT,03/02/2024 00:36:07 GMT,DET Pistons Moneyline 1st Quarter CLE Cavaliers @ DET Pistons,,Basketball,NBA
638447546134286233,Draftkings Sportsbook,parlay,SETTLED_LOSS,3.35,,,10,-10.00,02/28/2024 22:03:34 GMT,03/01/2024 22:06:23 GMT,AC Milan Moneyline Lazio vs AC Milan | Over 0.5 Total Goals - 1st Half Lazio vs AC Milan | Over 1.5 Total Goals Lazio vs AC Milan,,Soccer,Serie A
638448310235929567,Draftkings Sportsbook,straight,SETTLED_LOSS,3.25,2.50,0.3000,10,-10.00,02/29/2024 19:17:04 GMT,03/01/2024 05:58:50 GMT,Under 148.5 O/U Alternate - NCAAB Gonzaga @ San Francisco,,Basketball,NCAAM
638448369090458856,Draftkings Sportsbook,straight,SETTLED_WIN,2.50,2.40,0.0417,10,15.00,02/29/2024 20:55:10 GMT,03/01/2024 05:47:05 GMT,Under 4.5 Jimmy Butler Assists MIA Heat @ DEN Nuggets,,Basketball,NBA
O/0586450/0000627,Fanduel Sportsbook,parlay,SETTLED_LOSS,5.47,,,10,-10.00,02/29/2024 23:19:50 GMT,03/01/2024 05:46:54 GMT,Denver Nuggets Moneyline Miami Heat @ Denver Nuggets | Bam Adebayo Under 20.5 Bam Adebayo - Alt Points Miami Heat @ Denver Nuggets | Bam Adebayo Under 8.5 Bam Adebayo - Alt Rebounds Miami Heat @ Denver Nuggets,,Basketball,NBA
O/0586450/0000624,Fanduel Sportsbook,round_robin_2,SETTLED,,,,2.25,22.35,02/29/2024 16:17:58 GMT,03/01/2024 04:44:06 GMT,Jalen Suggs 4+ Made Threes Utah Jazz @ Orlando Magic | Luguentz Dort 3+ Made Threes Oklahoma City Thunder @ San Antonio Spurs | Devin Booker 4+ Made Threes Houston Rockets @ Phoenix Suns,,Basketball,NBA
638448422307772142,Draftkings Sportsbook,straight,SETTLED_WIN,2.29,1.83,0.2514,10,12.90,02/29/2024 22:23:52 GMT,03/01/2024 04:38:42 GMT,Nathan MacKinnon Anytime Goalscorer COL Avalanche @ CHI Blackhawks,,Ice Hockey,NHL
O/0586450/0000622,Fanduel Sportsbook,round_robin_2,SETTLED_LOSS,,,,4.5,-4.50,02/29/2024 10:34:03 GMT,03/01/2024 03:59:59 GMT,Dejounte Murray 3+ Made Threes Atlanta Hawks @ Brooklyn Nets | Shai Gilgeous-Alexander 3+ Made Threes Oklahoma City Thunder @ San Antonio Spurs | Jabari Smith 3+ Made Threes Houston Rockets @ Phoenix Suns,,Basketball,NBA
O/0586450/0000625,Fanduel Sportsbook,parlay,SETTLED_LOSS,124.64,53.98,1.3088,0.75,-0.75,02/29/2024 16:17:58 GMT,03/01/2024 03:59:54 GMT,Jalen Suggs 4+ Made Threes Utah Jazz @ Orlando Magic | Luguentz Dort 3+ Made Threes Oklahoma City Thunder @ San Antonio Spurs | Devin Booker 4+ Made Threes Houston Rockets @ Phoenix Suns,3play ,Basketball,NBA
PlacedBet:xSVrRuRQUhPk+JkRX1rWK/Gi3us=,ESPNBet,parlay,SETTLED_LOSS,6.60,6.73,-0.0193,10,0.00,02/29/2024 18:15:01 GMT,03/01/2024 03:48:01 GMT,Under 1.5 Klay Thompson Total Assists Golden State Warriors @ New York Knicks | Under 237.5 Total Points Oklahoma City Thunder @ San Antonio Spurs | Over 14.5 LeBron James Total Assists And Rebounds Washington Wizards @ Los Angeles Lakers,,Basketball,NBA
PlacedBet:c9jcWklDadY+lVLyZX070zq6PLQ=,ESPNBet,parlay,SETTLED_LOSS,26.95,,,5,-5.00,02/29/2024 23:31:38 GMT,03/01/2024 03:06:50 GMT,Yes J. Johnson To Record A Double Double Atlanta Hawks @ Brooklyn Nets | Over 1.5 Dennis Schroder Total Threes Made Atlanta Hawks @ Brooklyn Nets | Over 9.5 Dejounte Murray Total Assists Atlanta Hawks @ Brooklyn Nets | Over 6.5 Dejounte Murray Total Rebounds Atlanta Hawks @ Brooklyn Nets | Under 2.5 Dorian Finney-Smith Total Blocks Atlanta Hawks @ Brooklyn Nets,,Basketball,NBA
